order_number,customer_email,product_sku,quantity,unit_price,sale_date
ORD-002535,customer0256@demo-retail.com,SKU-1010,8,101.84,2026-01-08
ORD-002536,customer0095@demo-retail.com,SKU-1042,4,80.83,2026-06-20
ORD-002537,customer0059@demo-retail.com,SKU-1047,10,170.24,2025-04-13
ORD-002538,customer0296@demo-retail.com,SKU-1024,3,76.84,2026-07-31
ORD-002539,customer0431@demo-retail.com,SKU-1040,8,86.56,2026-06-22
ORD-002540,customer0282@demo-retail.com,SKU-1092,1,204.34,2025-03-23
ORD-002541,customer0153@demo-retail.com,SKU-1085,2,20.48,2026-04-12
ORD-002542,customer0048@demo-retail.com,SKU-1054,1,97.36,2025-11-16
ORD-002543,customer0486@demo-retail.com,SKU-1013,1,99.78,2026-08-14
ORD-002544,customer0278@demo-retail.com,SKU-1052,1,72.82,2026-05-31
ORD-002545,customer0172@demo-retail.com,SKU-1011,3,139.27,2025-09-11
ORD-002546,customer0416@demo-retail.com,SKU-1081,4,88.5,2026-08-05
ORD-002547,customer0491@demo-retail.com,SKU-1095,3,122.17,2025-06-23
ORD-002548,customer0349@demo-retail.com,SKU-1001,1,89.9,2026-05-19
ORD-002549,customer0281@demo-retail.com,SKU-1064,5,182.15,2025-07-12
ORD-002550,customer0423@demo-retail.com,SKU-1025,3,125.72,2026-05-24
ORD-002551,customer0148@demo-retail.com,SKU-1075,2,22.71,2026-05-18
ORD-002552,customer0332@demo-retail.com,SKU-1033,3,57.55,2026-03-07
ORD-002553,customer0066@demo-retail.com,SKU-1089,1,155.72,2026-06-28
ORD-002554,customer0365@demo-retail.com,SKU-1017,2,25.53,2026-06-29
ORD-002555,customer0203@demo-retail.com,SKU-1088,6,146.2,2025-03-15
ORD-002556,customer0334@demo-retail.com,SKU-1001,2,81.31,2026-08-12
ORD-002557,customer0229@demo-retail.com,SKU-1027,2,207.42,2026-06-05
ORD-002558,customer0211@demo-retail.com,SKU-1042,6,80.83,2026-01-13
ORD-002559,customer0075@demo-retail.com,SKU-1082,4,143.77,2026-07-11
ORD-002560,customer0251@demo-retail.com,SKU-1063,1,59.41,2025-09-06
ORD-002561,customer0082@demo-retail.com,SKU-1060,1,197.65,2026-05-13
ORD-002562,customer0149@demo-retail.com,SKU-1068,1,175.47,2026-05-06
ORD-002563,customer0394@demo-retail.com,SKU-1055,3,59.59,2026-07-17
ORD-002564,customer0179@demo-retail.com,SKU-1059,2,179.16,2026-04-03
ORD-002565,customer0494@demo-retail.com,SKU-1062,1,65.1,2026-06-22
ORD-002566,customer0121@demo-retail.com,SKU-1100,8,196.51,2025-01-18
ORD-002567,customer0329@demo-retail.com,SKU-1066,3,89.75,2026-07-19
ORD-002568,customer0442@demo-retail.com,SKU-1035,1,27.51,2026-08-06
ORD-002569,customer0291@demo-retail.com,SKU-1009,2,70.37,2025-01-21
ORD-002570,customer0491@demo-retail.com,SKU-1097,3,199.29,2026-06-30
ORD-002571,customer0322@demo-retail.com,SKU-1024,1,76.84,2026-04-18
ORD-002572,customer0394@demo-retail.com,SKU-1042,1,80.83,2026-08-26
ORD-002573,customer0100@demo-retail.com,SKU-1062,4,78.14,2026-08-31
ORD-002574,customer0357@demo-retail.com,SKU-1033,2,70.43,2026-03-12
ORD-002575,customer0183@demo-retail.com,SKU-1073,3,71.25,2026-08-02
ORD-002576,customer0024@demo-retail.com,SKU-1042,2,80.83,2026-06-30
ORD-002577,customer0253@demo-retail.com,SKU-1043,1,76.68,2026-06-30
ORD-002578,customer0290@demo-retail.com,SKU-1014,1,53.53,2026-08-12
ORD-002579,customer0212@demo-retail.com,SKU-1060,2,197.65,2025-07-29
ORD-002580,customer0368@demo-retail.com,SKU-1057,1,205.38,2026-04-13
ORD-002581,customer0132@demo-retail.com,SKU-1005,1,137.03,2026-08-07
ORD-002582,customer0302@demo-retail.com,SKU-1083,5,30.78,2026-06-21
ORD-002583,customer0061@demo-retail.com,SKU-1079,10,151.8,2026-07-02
ORD-002584,customer0244@demo-retail.com,SKU-1006,4,16.28,2026-07-01
ORD-002585,customer0419@demo-retail.com,SKU-1063,5,59.41,2025-01-07
ORD-002586,customer0258@demo-retail.com,SKU-1012,1,72.77,2025-04-13
ORD-002587,customer0179@demo-retail.com,SKU-1090,8,206.84,2026-05-14
ORD-002588,customer0379@demo-retail.com,SKU-1004,1,24.08,2026-07-20
ORD-002589,customer0089@demo-retail.com,SKU-1025,8,125.72,2026-06-22
ORD-002590,customer0424@demo-retail.com,SKU-1026,10,185.71,2026-07-17
ORD-002591,customer0069@demo-retail.com,SKU-1080,4,61.43,2025-08-20
ORD-002592,customer0388@demo-retail.com,SKU-1081,10,88.5,2026-01-11
ORD-002593,customer0033@demo-retail.com,SKU-1089,3,133.41,2025-06-07
ORD-002594,customer0090@demo-retail.com,SKU-1069,1,119.91,2026-08-23
ORD-002595,customer0038@demo-retail.com,SKU-1028,2,113.78,2026-07-22
ORD-002596,customer0267@demo-retail.com,SKU-1092,3,204.34,2025-09-30
ORD-002597,customer0454@demo-retail.com,SKU-1043,1,76.68,2026-04-04
ORD-002598,customer0489@demo-retail.com,SKU-1028,3,126.2,2026-04-08
ORD-002599,customer0311@demo-retail.com,SKU-1034,10,41.31,2026-06-12
ORD-002600,customer0208@demo-retail.com,SKU-1026,1,213.67,2025-01-21
ORD-002601,customer0060@demo-retail.com,SKU-1075,4,18.35,2026-08-08
ORD-002602,customer0287@demo-retail.com,SKU-1015,6,135.22,2026-07-01
ORD-002603,customer0266@demo-retail.com,SKU-1007,8,185.15,2026-07-28
ORD-002604,customer0261@demo-retail.com,SKU-1007,8,185.15,2025-09-04
ORD-002605,customer0043@demo-retail.com,SKU-1071,3,212.19,2026-04-16
ORD-002606,customer0070@demo-retail.com,SKU-1071,8,185.36,2026-06-07
ORD-002607,customer0358@demo-retail.com,SKU-1029,4,30.41,2025-05-24
ORD-002608,customer0370@demo-retail.com,SKU-1055,1,54.47,2025-03-15
ORD-002609,customer0016@demo-retail.com,SKU-1044,2,131.68,2026-06-22
ORD-002610,customer0016@demo-retail.com,SKU-1093,4,59.83,2025-01-25
ORD-002611,customer0353@demo-retail.com,SKU-1011,1,139.27,2025-03-25
ORD-002612,customer0191@demo-retail.com,SKU-1083,3,30.78,2026-04-16
ORD-002613,customer0077@demo-retail.com,SKU-1093,3,65.65,2025-01-27
ORD-002614,customer0149@demo-retail.com,SKU-1083,1,30.78,2026-06-01
ORD-002615,customer0343@demo-retail.com,SKU-1077,3,42.14,2026-07-25
ORD-002616,customer0090@demo-retail.com,SKU-1020,4,154.32,2026-08-12
ORD-002617,customer0195@demo-retail.com,SKU-1041,2,191.53,2025-02-13
ORD-002618,customer0026@demo-retail.com,SKU-1077,8,42.14,2026-08-20
ORD-002619,customer0186@demo-retail.com,SKU-1012,1,72.77,2026-06-05
ORD-002620,customer0063@demo-retail.com,SKU-1073,2,59.88,2026-05-27
ORD-002621,customer0339@demo-retail.com,SKU-1048,6,172.36,2026-06-10
ORD-002622,customer0374@demo-retail.com,SKU-1049,1,120.73,2026-04-06
ORD-002623,customer0107@demo-retail.com,SKU-1053,3,200.77,2025-02-24
ORD-002624,customer0182@demo-retail.com,SKU-1080,1,54.9,2026-05-06
ORD-002625,customer0065@demo-retail.com,SKU-1024,2,76.84,2026-06-23
ORD-002626,customer0130@demo-retail.com,SKU-1051,5,16.38,2026-07-31
ORD-002627,customer0321@demo-retail.com,SKU-1034,4,41.31,2026-08-30
ORD-002628,customer0256@demo-retail.com,SKU-1061,1,179.95,2026-07-15
ORD-002629,customer0332@demo-retail.com,SKU-1068,2,208.13,2026-07-14
ORD-002630,customer0357@demo-retail.com,SKU-1019,1,75.36,2026-08-15
ORD-002631,customer0331@demo-retail.com,SKU-1074,2,138.79,2026-06-19
ORD-002632,customer0125@demo-retail.com,SKU-1003,3,44.45,2026-07-22
ORD-002633,customer0110@demo-retail.com,SKU-1056,1,72.27,2026-04-18
ORD-002634,customer0421@demo-retail.com,SKU-1006,2,16.28,2026-05-05
ORD-002635,customer0485@demo-retail.com,SKU-1046,2,36.88,2025-06-10
ORD-002636,customer0207@demo-retail.com,SKU-1024,6,76.84,2025-02-13
ORD-002637,customer0096@demo-retail.com,SKU-1088,10,146.2,2026-04-14
ORD-002638,customer0044@demo-retail.com,SKU-1086,1,152.93,2025-01-24
ORD-002639,customer0295@demo-retail.com,SKU-1066,4,98.82,2025-10-25
ORD-002640,customer0116@demo-retail.com,SKU-1099,2,163.0,2025-01-24
ORD-002641,customer0092@demo-retail.com,SKU-1067,2,36.93,2026-04-25
ORD-002642,customer0313@demo-retail.com,SKU-1060,4,178.53,2025-05-18
ORD-002643,customer0123@demo-retail.com,SKU-1038,6,159.03,2026-08-17
ORD-002644,customer0425@demo-retail.com,SKU-1025,8,125.72,2025-12-30
ORD-002645,customer0373@demo-retail.com,SKU-1051,3,15.12,2025-05-06
ORD-002646,customer0239@demo-retail.com,SKU-1068,2,208.13,2026-05-07
ORD-002647,customer0304@demo-retail.com,SKU-1031,4,92.84,2026-07-12
ORD-002648,customer0330@demo-retail.com,SKU-1052,1,77.39,2026-07-28
ORD-002649,customer0040@demo-retail.com,SKU-1093,3,65.65,2025-02-05
ORD-002650,customer0389@demo-retail.com,SKU-1064,2,182.15,2026-04-24
ORD-002651,customer0399@demo-retail.com,SKU-1053,3,200.77,2026-04-25
ORD-002652,customer0107@demo-retail.com,SKU-1024,1,76.84,2025-01-11
ORD-002653,customer0399@demo-retail.com,SKU-1043,1,76.68,2026-08-04
ORD-002654,customer0126@demo-retail.com,SKU-1002,6,164.25,2026-06-21
ORD-002655,customer0374@demo-retail.com,SKU-1034,1,41.31,2026-05-25
ORD-002656,customer0452@demo-retail.com,SKU-1001,2,89.9,2026-05-17
ORD-002657,customer0454@demo-retail.com,SKU-1018,1,212.85,2026-06-04
ORD-002658,customer0328@demo-retail.com,SKU-1068,1,208.13,2026-07-31
ORD-002659,customer0204@demo-retail.com,SKU-1030,1,21.41,2026-07-05
ORD-002660,customer0209@demo-retail.com,SKU-1097,1,199.29,2026-07-27
ORD-002661,customer0309@demo-retail.com,SKU-1078,5,188.31,2026-07-07
ORD-002662,customer0048@demo-retail.com,SKU-1010,2,92.87,2026-05-16
ORD-002663,customer0275@demo-retail.com,SKU-1067,8,36.93,2025-05-14
ORD-002664,customer0406@demo-retail.com,SKU-1100,3,196.51,2025-01-22
ORD-002665,customer0024@demo-retail.com,SKU-1096,2,28.61,2026-05-12
ORD-002666,customer0484@demo-retail.com,SKU-1006,3,16.28,2026-08-27
ORD-002667,customer0200@demo-retail.com,SKU-1047,2,170.24,2026-07-10
ORD-002668,customer0079@demo-retail.com,SKU-1050,4,16.27,2025-01-28
ORD-002669,customer0112@demo-retail.com,SKU-1099,2,163.0,2026-07-18
ORD-002670,customer0282@demo-retail.com,SKU-1066,2,98.82,2026-05-13
ORD-002671,customer0391@demo-retail.com,SKU-1055,6,59.59,2026-04-29
ORD-002672,customer0149@demo-retail.com,SKU-1034,8,34.55,2026-06-22
ORD-002673,customer0230@demo-retail.com,SKU-1068,6,208.13,2025-01-06
ORD-002674,customer0458@demo-retail.com,SKU-1095,2,122.17,2026-04-13
ORD-002675,customer0371@demo-retail.com,SKU-1079,4,129.88,2026-05-28
ORD-002676,customer0421@demo-retail.com,SKU-1078,2,217.02,2025-01-19
ORD-002677,customer0147@demo-retail.com,SKU-1038,2,159.03,2026-08-15
ORD-002678,customer0299@demo-retail.com,SKU-1033,1,70.43,2026-04-09
ORD-002679,customer0483@demo-retail.com,SKU-1080,3,61.43,2026-04-07
ORD-002680,customer0337@demo-retail.com,SKU-1100,1,196.51,2026-05-27
ORD-002681,customer0456@demo-retail.com,SKU-1012,2,66.77,2026-05-07
ORD-002682,customer0076@demo-retail.com,SKU-1032,5,148.09,2026-04-08
ORD-002683,customer0317@demo-retail.com,SKU-1073,1,71.25,2026-06-13
ORD-002684,customer0095@demo-retail.com,SKU-1014,1,53.53,2025-07-14
ORD-002685,customer0497@demo-retail.com,SKU-1100,1,196.51,2026-07-26
ORD-002686,customer0319@demo-retail.com,SKU-1053,8,200.77,2025-02-26
ORD-002687,customer0061@demo-retail.com,SKU-1082,2,143.77,2026-05-22
ORD-002688,customer0384@demo-retail.com,SKU-1023,2,65.83,2026-03-29
ORD-002689,customer0311@demo-retail.com,SKU-1067,5,36.93,2025-08-22
ORD-002690,customer0125@demo-retail.com,SKU-1084,5,78.72,2026-05-31
ORD-002691,customer0009@demo-retail.com,SKU-1097,2,199.29,2026-07-29
ORD-002692,customer0455@demo-retail.com,SKU-1053,4,200.77,2025-12-19
ORD-002693,customer0223@demo-retail.com,SKU-1079,4,151.8,2026-08-03
ORD-002694,customer0303@demo-retail.com,SKU-1052,3,77.39,2025-05-31
ORD-002695,customer0402@demo-retail.com,SKU-1012,1,72.77,2026-06-24
ORD-002696,customer0008@demo-retail.com,SKU-1028,5,136.36,2026-08-13
ORD-002697,customer0098@demo-retail.com,SKU-1099,3,163.0,2026-07-25
ORD-002698,customer0432@demo-retail.com,SKU-1033,2,70.43,2026-08-01
ORD-002699,customer0408@demo-retail.com,SKU-1076,2,200.92,2026-07-01
ORD-002700,customer0427@demo-retail.com,SKU-1004,1,24.08,2026-08-21
ORD-002701,customer0437@demo-retail.com,SKU-1086,1,152.93,2026-08-30
ORD-002702,customer0029@demo-retail.com,SKU-1009,4,75.28,2026-02-03
ORD-002703,customer0042@demo-retail.com,SKU-1010,1,101.84,2026-07-11
ORD-002704,customer0485@demo-retail.com,SKU-1007,2,185.15,2026-08-25
ORD-002705,customer0151@demo-retail.com,SKU-1011,3,126.83,2026-06-21
ORD-002706,customer0091@demo-retail.com,SKU-1100,1,196.51,2026-05-19
ORD-002707,customer0211@demo-retail.com,SKU-1083,8,26.32,2026-03-30
ORD-002708,customer0459@demo-retail.com,SKU-1003,1,44.45,2025-10-04
ORD-002709,customer0366@demo-retail.com,SKU-1008,2,49.82,2026-07-21
ORD-002710,customer0067@demo-retail.com,SKU-1086,2,152.93,2026-02-26
ORD-002711,customer0447@demo-retail.com,SKU-1096,1,31.37,2026-08-08
ORD-002712,customer0083@demo-retail.com,SKU-1007,1,185.15,2026-05-25
ORD-002713,customer0204@demo-retail.com,SKU-1003,4,44.45,2026-06-25
ORD-002714,customer0104@demo-retail.com,SKU-1026,8,175.19,2026-07-13
ORD-002715,customer0477@demo-retail.com,SKU-1092,1,204.34,2026-01-02
ORD-002716,customer0279@demo-retail.com,SKU-1060,3,197.65,2025-04-22
ORD-002717,customer0053@demo-retail.com,SKU-1087,4,101.57,2026-07-20
ORD-002718,customer0423@demo-retail.com,SKU-1031,5,92.84,2026-05-15
ORD-002719,customer0294@demo-retail.com,SKU-1070,2,87.63,2026-04-27
ORD-002720,customer0457@demo-retail.com,SKU-1010,2,101.84,2026-05-09
ORD-002721,customer0493@demo-retail.com,SKU-1093,2,65.65,2026-08-19
ORD-002722,customer0262@demo-retail.com,SKU-1038,4,159.03,2026-05-22
ORD-002723,customer0122@demo-retail.com,SKU-1007,5,185.15,2026-06-20
ORD-002724,customer0274@demo-retail.com,SKU-1061,1,156.46,2026-02-12
ORD-002725,customer0469@demo-retail.com,SKU-1022,2,15.78,2026-06-10
ORD-002726,customer0275@demo-retail.com,SKU-1076,6,166.56,2026-04-28
ORD-002727,customer0294@demo-retail.com,SKU-1022,4,19.15,2026-05-16
ORD-002728,customer0389@demo-retail.com,SKU-1030,10,21.41,2026-05-11
ORD-002729,customer0449@demo-retail.com,SKU-1032,4,184.38,2026-07-07
ORD-002730,customer0015@demo-retail.com,SKU-1053,2,200.77,2026-06-11
ORD-002731,customer0403@demo-retail.com,SKU-1064,3,182.15,2026-08-26
ORD-002732,customer0475@demo-retail.com,SKU-1088,3,146.2,2026-02-17
ORD-002733,customer0121@demo-retail.com,SKU-1064,1,182.15,2026-02-17
ORD-002734,customer0392@demo-retail.com,SKU-1047,36,153.02,2025-01-16
ORD-002735,customer0179@demo-retail.com,SKU-1081,4,83.97,2026-07-05
ORD-002736,customer0398@demo-retail.com,SKU-1002,1,164.25,2026-01-10
ORD-002737,customer0292@demo-retail.com,SKU-1052,4,69.47,2025-09-29
ORD-002738,customer0072@demo-retail.com,SKU-1074,3,138.79,2025-03-16
ORD-002739,customer0303@demo-retail.com,SKU-1072,8,115.43,2026-08-21
ORD-002740,customer0402@demo-retail.com,SKU-1037,1,10.83,2026-04-15
ORD-002741,customer0409@demo-retail.com,SKU-1043,1,76.68,2025-02-08
ORD-002742,customer0500@demo-retail.com,SKU-1056,3,72.27,2026-07-10
ORD-002743,customer0067@demo-retail.com,SKU-1083,2,30.78,2026-06-18
ORD-002744,customer0323@demo-retail.com,SKU-1071,4,180.79,2026-06-09
ORD-002745,customer0493@demo-retail.com,SKU-1059,4,179.16,2026-06-04
ORD-002746,customer0183@demo-retail.com,SKU-1012,1,72.77,2026-03-28
ORD-002747,customer0245@demo-retail.com,SKU-1050,2,17.29,2026-05-09
ORD-002748,customer0232@demo-retail.com,SKU-1079,2,151.8,2025-01-27
ORD-002749,customer0322@demo-retail.com,SKU-1093,2,65.65,2025-03-07
ORD-002750,customer0278@demo-retail.com,SKU-1050,6,17.29,2026-04-27
ORD-002751,customer0368@demo-retail.com,SKU-1064,5,182.15,2026-06-02
ORD-002752,customer0101@demo-retail.com,SKU-1074,4,138.79,2026-04-21
ORD-002753,customer0349@demo-retail.com,SKU-1041,4,191.53,2026-06-29
ORD-002754,customer0027@demo-retail.com,SKU-1048,2,172.36,2026-07-02
ORD-002755,customer0200@demo-retail.com,SKU-1097,6,199.29,2026-01-05
ORD-002756,customer0016@demo-retail.com,SKU-1005,4,128.12,2026-08-06
ORD-002757,customer0138@demo-retail.com,SKU-1048,4,172.36,2026-06-05
ORD-002758,customer0072@demo-retail.com,SKU-1026,5,213.67,2026-05-23
ORD-002759,customer0488@demo-retail.com,SKU-1082,1,143.77,2026-06-29
ORD-002760,customer0426@demo-retail.com,SKU-1051,4,18.54,2026-06-24
ORD-002761,customer0175@demo-retail.com,SKU-1014,1,53.53,2026-04-07
ORD-002762,customer0273@demo-retail.com,SKU-1024,2,76.84,2025-12-02
ORD-002763,customer0200@demo-retail.com,SKU-1044,2,163.76,2025-07-02
ORD-002764,customer0445@demo-retail.com,SKU-1029,8,30.41,2026-04-03
ORD-002765,customer0115@demo-retail.com,SKU-1014,5,53.53,2026-05-29
ORD-002766,customer0188@demo-retail.com,SKU-1048,4,172.36,2026-05-23
ORD-002767,customer0167@demo-retail.com,SKU-1072,4,115.43,2026-05-25
ORD-002768,customer0115@demo-retail.com,SKU-1034,24,41.31,2026-06-19
ORD-002769,customer0039@demo-retail.com,SKU-1074,8,121.05,2026-04-22
ORD-002770,customer0268@demo-retail.com,SKU-1026,2,213.67,2026-08-19
ORD-002771,customer0430@demo-retail.com,SKU-1012,2,72.77,2026-08-22
ORD-002772,customer0056@demo-retail.com,SKU-1059,1,179.16,2026-06-17
ORD-002773,customer0318@demo-retail.com,SKU-1047,4,170.24,2026-07-18
ORD-002774,customer0122@demo-retail.com,SKU-1013,4,106.86,2026-04-19
ORD-002775,customer0137@demo-retail.com,SKU-1080,2,57.11,2026-08-27
ORD-002776,customer0406@demo-retail.com,SKU-1099,1,163.0,2025-10-18
ORD-002777,customer0271@demo-retail.com,SKU-1079,5,134.91,2026-05-25
ORD-002778,customer0376@demo-retail.com,SKU-1078,1,217.02,2026-08-16
ORD-002779,customer0121@demo-retail.com,SKU-1017,4,25.53,2026-05-31
ORD-002780,customer0084@demo-retail.com,SKU-1052,8,77.39,2025-12-23
ORD-002781,customer0030@demo-retail.com,SKU-1054,2,97.36,2026-05-14
ORD-002782,customer0231@demo-retail.com,SKU-1097,1,199.29,2026-05-17
ORD-002783,customer0362@demo-retail.com,SKU-1064,4,182.15,2025-05-22
ORD-002784,customer0324@demo-retail.com,SKU-1070,5,87.63,2025-10-14
ORD-002785,customer0431@demo-retail.com,SKU-1092,3,167.42,2025-11-21
ORD-002786,customer0416@demo-retail.com,SKU-1011,8,139.27,2025-05-02
ORD-002787,customer0022@demo-retail.com,SKU-1006,1,16.28,2026-08-30
ORD-002788,customer0450@demo-retail.com,SKU-1083,2,30.78,2026-08-24
ORD-002789,customer0445@demo-retail.com,SKU-1042,4,80.83,2026-08-02
ORD-002790,customer0268@demo-retail.com,SKU-1005,5,137.03,2026-04-30
ORD-002791,customer0052@demo-retail.com,SKU-1088,1,146.2,2026-07-16
ORD-002792,customer0301@demo-retail.com,SKU-1050,4,17.29,2026-05-25
ORD-002793,customer0230@demo-retail.com,SKU-1055,3,59.59,2026-07-06
ORD-002794,customer0212@demo-retail.com,SKU-1083,2,26.32,2025-10-27
ORD-002795,customer0148@demo-retail.com,SKU-1048,1,172.36,2026-07-20
ORD-002796,customer0279@demo-retail.com,SKU-1091,5,68.02,2026-07-18
ORD-002797,customer0311@demo-retail.com,SKU-1026,1,213.67,2025-05-10
ORD-002798,customer0048@demo-retail.com,SKU-1080,2,61.43,2026-06-14
ORD-002799,customer0213@demo-retail.com,SKU-1032,2,167.35,2026-06-17
ORD-002800,customer0085@demo-retail.com,SKU-1069,5,119.91,2026-08-25
ORD-002801,customer0403@demo-retail.com,SKU-1023,3,65.83,2026-04-12
ORD-002802,customer0499@demo-retail.com,SKU-1096,4,31.37,2026-06-26
ORD-002803,customer0442@demo-retail.com,SKU-1020,1,126.75,2026-05-26
ORD-002804,customer0461@demo-retail.com,SKU-1049,3,120.73,2026-05-07
ORD-002805,customer0445@demo-retail.com,SKU-1071,3,212.19,2026-08-18
ORD-002806,customer0033@demo-retail.com,SKU-1023,5,65.83,2026-05-03
ORD-002807,customer0336@demo-retail.com,SKU-1073,6,71.25,2026-07-07
ORD-002808,customer0094@demo-retail.com,SKU-1042,1,80.83,2025-01-30
ORD-002809,customer0211@demo-retail.com,SKU-1095,3,122.17,2026-07-08
ORD-002810,customer0438@demo-retail.com,SKU-1085,1,20.48,2025-12-01
ORD-002811,customer0122@demo-retail.com,SKU-1019,3,75.36,2026-04-13
ORD-002812,customer0439@demo-retail.com,SKU-1074,2,138.79,2026-06-30
ORD-002813,customer0214@demo-retail.com,SKU-1035,2,27.51,2026-06-14
ORD-002814,customer0083@demo-retail.com,SKU-1029,2,30.41,2026-04-27
ORD-002815,customer0134@demo-retail.com,SKU-1043,3,76.68,2026-08-08
ORD-002816,customer0367@demo-retail.com,SKU-1079,2,151.8,2026-05-26
ORD-002817,customer0002@demo-retail.com,SKU-1057,4,166.46,2026-04-04
ORD-002818,customer0462@demo-retail.com,SKU-1086,2,152.93,2026-06-29
ORD-002819,customer0252@demo-retail.com,SKU-1028,1,136.36,2025-04-26
ORD-002820,customer0125@demo-retail.com,SKU-1067,4,33.28,2026-04-11
ORD-002821,customer0204@demo-retail.com,SKU-1047,2,170.24,2025-05-18
ORD-002822,customer0020@demo-retail.com,SKU-1023,2,65.83,2026-07-14
ORD-002823,customer0258@demo-retail.com,SKU-1067,3,36.93,2026-05-04
ORD-002824,customer0379@demo-retail.com,SKU-1089,2,155.72,2026-07-09
ORD-002825,customer0122@demo-retail.com,SKU-1024,1,76.84,2026-01-01
ORD-002826,customer0009@demo-retail.com,SKU-1026,2,213.67,2026-08-21
ORD-002827,customer0438@demo-retail.com,SKU-1074,8,138.79,2025-03-25
ORD-002828,customer0489@demo-retail.com,SKU-1021,3,37.38,2026-06-04
ORD-002829,customer0399@demo-retail.com,SKU-1003,3,44.45,2025-04-06
ORD-002830,customer0179@demo-retail.com,SKU-1096,3,26.03,2026-08-24
ORD-002831,customer0030@demo-retail.com,SKU-1025,1,125.72,2026-04-23
ORD-002832,customer0043@demo-retail.com,SKU-1061,2,179.95,2026-05-17
ORD-002833,customer0204@demo-retail.com,SKU-1019,4,62.0,2026-08-02
ORD-002834,customer0474@demo-retail.com,SKU-1088,1,146.2,2026-08-01
ORD-002835,customer0059@demo-retail.com,SKU-1007,1,185.15,2026-07-27
ORD-002836,customer0207@demo-retail.com,SKU-1049,1,120.73,2026-08-03
ORD-002837,customer0070@demo-retail.com,SKU-1058,2,143.75,2026-08-23
ORD-002838,customer0102@demo-retail.com,SKU-1032,10,184.38,2026-03-25
ORD-002839,customer0099@demo-retail.com,SKU-1074,1,138.79,2026-06-17
ORD-002840,customer0334@demo-retail.com,SKU-1059,2,179.16,2026-07-17
ORD-002841,customer0392@demo-retail.com,SKU-1020,1,125.54,2025-04-17
ORD-002842,customer0203@demo-retail.com,SKU-1088,8,124.35,2026-04-11
ORD-002843,customer0077@demo-retail.com,SKU-1018,1,212.85,2026-06-09
